referencing_db,referencing_entity_name,referencing_description,referencing_minor_id,referencing_class_desc,referenced_server_name,referenced_database_name,referenced_schema_name,referenced_entity_name,referenced_column_name,is_caller_dependent,is_ambiguous
BI,AX_PJ_SCPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJPOSTTRANSVIEW,(n/a),0,0
BI,AX_PJ_SCPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDINVOICEJOUR,(n/a),0,0
BI,AX_PJ_SCPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDINVOICETRANS,(n/a),0,0
BI,AX_PJ_SCPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,AX_PJ_SCPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTRANS,(n/a),0,0
BI,AX_Contact_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CONTACTPERSON,(n/a),0,0
BI,AX_Contact_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYLOCATION,(n/a),0,0
BI,AX_Contact_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPERSONNAME,(n/a),0,0
BI,AX_Contact_Master,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSELECTRONICADDRESS,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIMENSIONATTRIBUTEVALUECOMBINATION,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,inventdim,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJCATEGORY,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJINVOICEITEM,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJINVOICEJOUR,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJITEMTRANS,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTRANSPOSTING,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESSERVICEORDERIMPORTJOURNALTABLE,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESSERVICEORDERIMPORTJOURNALTRANS,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SMASERVICEORDERLINE,(n/a),0,0
BI,AX_Project_ActualTrans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SMASERVICEORDERTABLE,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ACCOUNTINGDISTRIBUTION,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProductTranslation,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTMODELGROUPITEM,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTABLE,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS_PROJECT,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MARKUPTRANS,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJCAPITALTYPE,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJCATEGORY,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJECTACCOUNTINGDISTRIBUTION,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJITEMTRANS,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJPOSTTRANSVIEW,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTABLE,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PURCHLINE,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SOURCEDOCUMENTLINE,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,TAXTRANS,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDINVOICEJOUR,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDINVOICETRANS,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,AX_PJ_SCNonPOInvoices,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTRANS,(n/a),0,0
BI,SpartanBusinessAssociate,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,DBO,CUSTTABLE,(n/a),0,0
BI,SpartanBusinessAssociate,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,DBO,DIRPARTYTABLE,(n/a),0,0
BI,SpartanBusinessAssociate,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,DBO,SESUWITABLE,(n/a),0,0
BI,SpartanBusinessAssociate,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,DBO,SMMBUSRELTABLE,(n/a),0,0
BI,zExcel_DPS_AUC,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,zExcel_DPS_AUC,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTSUM,(n/a),0,0
BI,zExcel_DPS_AUC,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTLOCATION,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTRANSFERLINE,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTRANSFERTABLE,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,logisticsentitypostaladdressview,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSPOSTALADDRESSVIEW,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESLINE,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESTABLE,(n/a),0,0
BI,AX_Item_ProdChemBOL,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,WMSBILLOFLADING,(n/a),0,0
BI,AX_Item_CPOnHandTEST,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,ax_secure_prd_replica,dbo,inventdim,(n/a),0,0
BI,AX_Item_CPOnHandTEST,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,ax_secure_prd_replica,dbo,inventsum,(n/a),0,0
BI,zPowerBI_AXOI_PRDProjInvoice,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTRANS,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustInvoiceJour,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustPackingSlipJour,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTABLE,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTPOSTING,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTRANS,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTRANSORIGIN,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSPOSTALADDRESS,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,MAINACCOUNT,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PRICEDISCGROUP,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESLINE,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SALESTABLE,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,SESEDIEXTENDEDDATA,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,UNITOFMEASURE,(n/a),0,0
BI,AX_SalesOrder_DSLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,UNITOFMEASURECONVERSION,(n/a),0,0
BI,AXPOAPP_PurchaseOrder_SCLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProduct,(n/a),0,0
BI,AXPOAPP_PurchaseOrder_SCLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTITEMGROUPITEM,(n/a),0,0
BI,AXPOAPP_PurchaseOrder_SCLines,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTMODELGROUPITEM,(n/a),0,0
BI,AX_Vendor_List_ComplyWorks,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ExtCodeValueTable,(n/a),0,0
BI,AX_Vendor_List_ComplyWorks,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VendTable,(n/a),0,0
BI,AX_Customer_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustDispute,(n/a),0,0
BI,AX_Customer_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CustTrans,(n/a),0,0
BI,AX_Customer_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,GeneralJournalEntry,(n/a),0,0
BI,AX_Customer_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LedgerEntryJournal,(n/a),0,0
BI,AX_Customer_Trans,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VirtualDataAreaList,(n/a),0,0
BI,zPowerBI_PRD_VendorPOMismatch,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,zPowerBI_PRD_VendorPOMismatch,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PURCHTABLE,(n/a),0,0
BI,zPowerBI_PRD_VendorPOMismatch,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,zPowerBI_PRD_VendorPOMismatch,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VIRTUALDATAAREALIST,(n/a),0,0
BI,AX_Project_Category,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTABLE,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LEDGERJOURNALTRANS_PROJECT,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJCATEGORY,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJPOSTTRANSVIEW,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTABLE,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,PROJTRANSPOSTING,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDINVOICEJOUR,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,zExcelAnalysis_SCNonPOInvoiceOS,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTRANS,(n/a),0,0
BI,AX_Customer_Contacts,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTABLE,(n/a),0,0
BI,AX_Customer_Contacts,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYLOCATION,(n/a),0,0
BI,AX_Customer_Contacts,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_Customer_Contacts,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSELECTRONICADDRESS,(n/a),0,0
BI,zPowerBI_Vendor_PayInfo,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DirPartyTable,(n/a),0,0
BI,zPowerBI_Vendor_PayInfo,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ExtCodeValueTable,(n/a),0,0
BI,zPowerBI_Vendor_PayInfo,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VendBankAccount,(n/a),0,0
BI,zPowerBI_Vendor_PayInfo,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,zPowerBI_Vendor_PayInfo,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VendTrans,(n/a),0,0
BI,AX_Vendor_Contacts,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYLOCATION,(n/a),0,0
BI,AX_Vendor_Contacts,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_Vendor_Contacts,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSELECTRONICADDRESS,(n/a),0,0
BI,AX_Vendor_Contacts,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,AX_Vendor_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYLOCATION,(n/a),0,0
BI,AX_Vendor_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYLOCATIONROLE,(n/a),0,0
BI,AX_Vendor_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYPOSTALADDRESSVIEW,(n/a),0,0
BI,AX_Vendor_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_Vendor_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSLOCATIONROLE,(n/a),0,0
BI,AX_Vendor_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,VENDTABLE,(n/a),0,0
BI,AX_Item_UnitIDMapping,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESCOLOR,(n/a),0,0
BI,AX_Item_UnitIDMapping,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCT,(n/a),0,0
BI,AX_Item_UnitIDMapping,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,ECORESPRODUCTMASTERDIMENSIONVALUE,(n/a),0,0
BI,AX_Item_UnitIDMapping,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProductMasterDimValueTranslation,(n/a),0,0
BI,AX_Item_UnitIDMapping,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProductTranslation,(n/a),0,0
BI,AX_Item_UnitIDMapping,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIM,(n/a),0,0
BI,AX_Item_UnitIDMapping,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTDIMCOMBINATION,(n/a),0,0
BI,AX_Item_UnitIDMapping,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,INVENTTABLE,(n/a),0,0
BI,AX_Customer_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,CUSTTABLE,(n/a),0,0
BI,AX_Customer_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYLOCATION,(n/a),0,0
BI,AX_Customer_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYLOCATIONROLE,(n/a),0,0
BI,AX_Customer_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYPOSTALADDRESSVIEW,(n/a),0,0
BI,AX_Customer_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,DIRPARTYTABLE,(n/a),0,0
BI,AX_Customer_Address,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,LOGISTICSLOCATIONROLE,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProduct,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProductDimensionGroup,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProductDimensionGroupProduct,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResProductTranslation,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResStorageDimensionGroup,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResStorageDimensionGroupProduct,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResTrackingDimensionGroup,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,EcoResTrackingDimensionGroupProduct,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventItemGroup,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventItemGroupItem,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventItemInventSetup,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventItemPurchSetup,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventItemSalesSetup,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventModelGroupItem,(n/a),0,0
BI,AX_Item_ReleasedProductMaster,VIEW,(n/a),OBJECT_OR_COLUMN,NULL,AX_SECURE_PRD_REPLICA,dbo,InventPosting,(n/a),0,0
